#separator:tab
#html:true
#tags column:3
Define / recall: <b>Quantization</b>	Store/compute weights and activations in low-bit formats (INT8/INT4/FP8) to cut memory and boost throughput; PTQ (cheap, post-hoc) vs QAT (trains through fake-quant), with outlier-aware schemes (GPTQ/AWQ/SmoothQuant) to survive 4-bit.	nthexp::bricks
Common mistake — Quantization?	Conflating *storage* bit-width with *compute* bit-width. Weight-only INT4 (GGUF, AWQ, QLoRA) dequantizes to fp16/bf16 before the matmul — it saves memory/bandwidth (memory-bound decode) but does NOT use INT4 tensor cores. True low-bit speedup needs W8A8/FP8 where activations are quantized too and the matmul runs in the low-precision unit.	nthexp::bricks::mistakes
Define / recall: <b>RAG (Retrieval-Augmented Generation)</b>	Condition generation on passages fetched at inference from an external corpus, so answers draw on non-parametric, updatable knowledge rather than only weights — the default knowledge-intensive architecture.	nthexp::bricks
Common mistake — RAG (Retrieval-Augmented Generation)?	Treating retrieval quality as solved once recall is high, then blaming the generator for wrong answers. Most RAG failures are upstream: chunking that splits the answer, no reranking so the right passage sits at rank 30, or the LLM ignoring/over-trusting a retrieved-but-irrelevant passage. Recall@k of the retriever and faithfulness of the reader…	nthexp::bricks::mistakes
Define / recall: <b>ReAct (Reason + Act)</b>	Interleave chain-of-thought reasoning with tool actions and environment observations in a loop, so each thought conditions the next action and each observation grounds the next thought — the default scaffold for tool-using LLM agents.	nthexp::bricks
Common mistake — ReAct (Reason + Act)?	Thinking the verbose "Thought:" text is the load-bearing part. The grounding from **observations** is what prevents hallucination — a ReAct loop with weak tools or silently-dropped errors fails no matter how good the reasoning looks. Also: unbounded context growth. Each triple is appended forever, so long trajectories blow the window and degrade;…	nthexp::bricks::mistakes
Define / recall: <b>Reasoning Distillation</b>	Teach a small model to reason by SFT on long chain-of-thought traces sampled from a strong reasoner (e.g., DeepSeek-R1), trading expensive RLVR for cheap supervised cloning — and the distilled student often beats the same small model trained with RL directly.	nthexp::bricks
Common mistake — Reasoning Distillation?	Assuming distillation only copies the teacher and caps the student at teacher performance. The point is the opposite: SFT-distillation is a far cheaper, more sample-efficient way to *instill* long-CoT than rediscovering it via RL from scratch — and it's a launchpad, not a ceiling (RLVR on top can exceed the teacher). A second trap: distilling raw…	nthexp::bricks::mistakes
Define / recall: <b>Recurrence-Convolution-Scan Duality</b>	A linear recurrence h_t = A h_{t-1} + B x_t can be unrolled into a convolution (a fixed kernel over the whole sequence) or computed by an associative scan — so the same layer trains in parallel (O(L log L) or chunked O(L)) and runs at inference as an O(1)-memory, O(L) sequential recurrence.	nthexp::bricks
Common mistake — Recurrence-Convolution-Scan Duality?	Assuming every fast SSM admits a convolution. The global-convolution (FFT) trick requires **LTI** dynamics — A,B,C constant in t. Mamba's selectivity makes the recurrence time-varying, so there is no fixed kernel and you must use the scan, not the FFT. Also: the duality holds only because the recurrence is **linear** in the state; a…	nthexp::bricks::mistakes
Define / recall: <b>Refusal & Safety Training</b>	Post-training (SFT + preference optimization) that teaches a model to decline harmful requests — but the refusal behavior is often mediated by a *single linear direction* in the residual stream, so ablating that direction (abliteration) removes refusals while leaving capabilities intact, exposing how shallow the safety layer is.	nthexp::bricks
Common mistake — Refusal & Safety Training?	Believing refusal training makes the model *unable* to produce harmful content. It only adds a thin, often linear gate on top of latent capabilities that remain fully present in the weights. Safety post-training suppresses; it does not unlearn. (For actual removal, see machine unlearning — and even that is contested.)	nthexp::bricks::mistakes
Define / recall: <b>Rejection Sampling / Best-of-N</b>	Sample N candidates from a policy, score each with a reward model or verifier, keep the top one(s); used at inference (BoN) or to filter SFT data for offline distillation (RFT / STaR / expert iteration).	nthexp::bricks
Common mistake — Rejection Sampling / Best-of-N?	Treating BoN as free accuracy. It is bounded by **coverage** (pass@N — can the policy even sample a correct answer?) and by **verifier quality** — a noisy RM gets gamed as N grows (reward hacking), so reward improves while true quality drops. BoN-as-distillation also amplifies the policy's own biases since you only train on its own filtered…	nthexp::bricks::mistakes
Define / recall: <b>Reparameterization Trick</b>	Move the randomness of a sample out of the learnable parameters into fixed external noise — z = μ + σ⊙ε with ε∼N(0,I) — so ∇θ E[f(z)] becomes an expectation of pathwise gradients you can backprop through; the low-variance alternative to the score-function (REINFORCE) estimator.	nthexp::bricks
Common mistake — Reparameterization Trick?	Trying to reparameterize discrete latents directly — there is no differentiable g_φ for a categorical draw, so the trick fails and you fall back to the score-function estimator (with baselines) or a continuous relaxation (Gumbel-Softmax / Concrete). Also: forgetting the trick only applies when q_φ is reparameterizable (location-scale, or…	nthexp::bricks::mistakes
Define / recall: <b>Residual / Skip Connections</b>	y = x + F(x); an identity shortcut around a block so the layer learns a residual rather than a full transform — this makes 100+ layer nets trainable and turns the per-token activation into a persistent additive "residual stream."	nthexp::bricks
Common mistake — Residual / Skip Connections?	Confusing the residual *connection* (the y = x + F(x) mechanism) with the residual *stream* (the running-sum activation tensor it creates). Also: thinking the skip "skips computation" — it adds the input back; F is always computed. And in pre-norm transformers the residual path must stay un-normalized, or you lose the clean identity that enables…	nthexp::bricks::mistakes
Define / recall: <b>Residual Stream</b>	The additive skip-connection backbone of a transformer reinterpreted as a single high-dimensional vector space that every block reads from and writes to — a shared linear "communication channel" running from embedding to unembedding, and the central object of mechanistic interpretability.	nthexp::bricks
Common mistake — Residual Stream?	Thinking the residual stream has a single fixed semantic basis. Individual dimensions are not interpretable features (superposition); directions are, but there is no privileged orthogonal basis, and LayerNorm/RMSNorm rescaling plus a growing stream norm with depth means raw magnitudes across layers aren't directly comparable.	nthexp::bricks::mistakes
Define / recall: <b>Reward Hacking / Over-Optimization</b>	A Goodhart-law failure where the policy exploits flaws in an imperfect proxy reward (length bias, sycophancy, formatting tells, verifier loopholes), driving measured proxy reward up while true quality plateaus or collapses.	nthexp::bricks
Common mistake — Reward Hacking / Over-Optimization?	Treating it as a reward-model *accuracy* problem fixable with more preference data. It is structural: any fixed proxy is exploitable once you optimize hard enough against it. The fix is regularization (KL to reference), early stopping, reward-model ensembles/uncertainty, or iteratively refreshing the reward signal — not just a "better" static…	nthexp::bricks::mistakes
Define / recall: <b>Reward Modeling (Bradley-Terry)</b>	Learn a scalar reward r_φ(x,y) from pairwise human preferences via a Bradley-Terry logistic loss so the chosen response scores above the rejected one — the learned proxy at the center of RLHF.	nthexp::bricks
Common mistake — Reward Modeling (Bradley-Terry)?	Treating the RM scalar as a calibrated absolute quality score. It is only meaningful as a **difference**; the scale is arbitrary and prompt-relative. Over-optimizing against it (high KL from ref) drifts off the training distribution and triggers reward hacking — Goodhart's law, not a better policy.	nthexp::bricks::mistakes
Define / recall: <b>Ring Attention / Blockwise Distributed Attention</b>	Shard the sequence across devices and pass KV blocks hop-by-hop around a ring while each device computes its local attention block — exact attention with per-device memory independent of total length, enabling million-token context (the backbone of context/sequence parallelism).	nthexp::bricks
Common mistake — Ring Attention / Blockwise Distributed Attention?	Thinking it changes the math or approximates attention — it computes the *exact* same output as full attention; only the memory layout and communication pattern change (like FlashAttention, but across devices instead of across SRAM tiles). The second trap: ignoring causal load imbalance and getting poor utilization because you used naive…	nthexp::bricks::mistakes
Define / recall: <b>RLAIF / Constitutional AI</b>	Replace human preference labels with AI feedback — a model self-critiques and revises its outputs against a written "constitution" of principles, producing the SFT and preference data to align a policy with little-to-no human labeling.	nthexp::bricks
Common mistake — RLAIF / Constitutional AI?	Thinking RLAIF removes the need for a reward model or RL — it does not; it only replaces the *human annotator*. The RM-training and PPO/DPO stages are unchanged. The real risk is **reward hacking inherited from the judge**: the policy optimizes the AI labeler's biases (length, sycophancy, self-preference), so judge quality and constitution…	nthexp::bricks::mistakes
Define / recall: <b>RLHF</b>	Align a model to human preferences via three stages — SFT, then a reward model trained on pairwise comparisons, then PPO that maximizes reward minus a per-token KL penalty to the frozen reference policy.	nthexp::bricks
Common mistake — RLHF?	Treating the KL penalty as optional regularization. It is load-bearing: without it the policy "reward-hacks" — drifting into out-of-distribution text that scores high under r_φ but is degenerate (the RM is only accurate near π_ref). β sets the exploit-vs-stay-close tradeoff, not just smoothness.	nthexp::bricks::mistakes
Define / recall: <b>RLVR (RL with Verifiable Rewards)</b>	Replace the learned reward model with a programmatic verifier (math answer-checking, unit tests, format/regex checks) returning a ground-truth-grounded, hard-to-hack scalar reward — the o1/R1-style reasoning recipe that scales RL on domains with checkable answers.	nthexp::bricks
Common mistake — RLVR (RL with Verifiable Rewards)?	Assuming the binary verifier reward is unhackable. The *answer* is hard to fake, but the verifier and pipeline aren't: brittle answer-extraction regexes, weak/incomplete unit tests, reward leakage (the answer appearing in the prompt), and "format reward" gaming all let the policy collect reward without genuine reasoning. RLVR moves the attack…	nthexp::bricks::mistakes
Define / recall: <b>RMSNorm</b>	Normalize each activation vector by its root-mean-square only — no mean subtraction, usually no bias, learned per-channel scale gain g — a cheaper LayerNorm variant that became the default LM normalizer.	nthexp::bricks
Common mistake — RMSNorm?	Assuming RMSNorm is mean-free at the activation level — it is not. It does not center x; it only divides by RMS. So if x has a large nonzero mean, that DC component survives (just rescaled). It removes the *re-centering operation*, not the mean of the data.	nthexp::bricks::mistakes
Define / recall: <b>ROC/PR Curves, AUC & Threshold Selection</b>	Threshold-free summaries of a binary scorer's ranking quality — ROC plots TPR vs FPR, PR plots precision vs recall; AUC is the area under each; the deployed threshold is a separate decision driven by the operating cost/base-rate, not by the AUC.	nthexp::bricks
Common mistake — ROC/PR Curves, AUC & Threshold Selection?	Using ROC-AUC on heavily imbalanced problems. With rare positives, a flood of true negatives keeps FPR tiny, so ROC-AUC stays optimistically high while the model is useless at the operating point. Use **PR-AUC** (or TPR@fixed-low-FPR) when positives are rare — and remember PR's baseline is prevalence π, so an AP must be compared against π, not 0.5.	nthexp::bricks::mistakes
Define / recall: <b>Roofline Model</b>	Every GPU operation is either compute-bound or memory-bandwidth-bound; the roofline tells you which, and therefore how to optimize it.	nthexp::bricks
Common mistake — Roofline Model?	Assuming that faster FLOP/s always helps. If your operation is memory-bound, a faster GPU with the same bandwidth won't help. You need more bandwidth or less data movement.	nthexp::bricks::mistakes
Define / recall: <b>RoPE Context Extension (NTK / YaRN / Position Interpolation)</b>	Extend a RoPE model's usable context past its training length by rescaling rotation frequencies — linear Position Interpolation squeezes all positions, NTK-aware scaling stretches the base, and YaRN does per-frequency wavelength interpolation plus an attention-temperature correction — usually with brief fine-tuning.	nthexp::bricks
Common mistake — RoPE Context Extension (NTK / YaRN / Position Interpolation)?	Applying the scale factor *uniformly to all frequencies* (plain PI / naive base scaling) and assuming no fine-tuning is needed. Uniform interpolation damages high-frequency dims that encode local/positional precision, tanking short-context quality; and forgetting YaRN's attention-temperature term loses much of its gain. Match the configured scale…	nthexp::bricks::mistakes
Define / recall: <b>RoPE (Rotary Position Embedding)</b>	Inject position by rotating each Q/K vector's 2D feature pairs by an angle proportional to absolute position m, so the dot product qₘ·kₙ depends only on the relative offset (m−n) — no learned positional table, no additive bias.	nthexp::bricks
Common mistake — RoPE (Rotary Position Embedding)?	Thinking RoPE adds a position vector. It does not — it is a *multiplicative* rotation applied to Q and K (not V), and it carries no learned parameters. A second mistake: extending context by just feeding longer sequences. Without rescaling θ (interpolation/YaRN), the high-frequency pairs see angles far outside the training distribution and…	nthexp::bricks::mistakes
Define / recall: <b>RWKV (Time-Mixing Recurrence)</b>	An attention-free architecture (RWKV-4→7) that interleaves a token-shift channel-mix with a WKV time-mix behaving like decaying linear attention — trainable in parallel like a transformer, but inferring as a constant-state RNN with O(1) per-token cost and no KV cache.	nthexp::bricks
Common mistake — RWKV (Time-Mixing Recurrence)?	Thinking the parallel-training form and the RNN-inference form are different models. They are mathematically identical — WKV is a linear recurrence, so it has both a parallel (chunked-scan) form for training throughput and an exact O(1)-state recurrent form for decoding. Also: RWKV ≠ a vanilla RNN — the "R/W/K/V" and exponential decay are what…	nthexp::bricks::mistakes
Define / recall: <b>SAE Pathologies (Shrinkage, Dead Features, Absorption, Splitting)</b>	The four systematic failure modes of sparse-autoencoder training — L1 shrinks active magnitudes, latents die and never fire, broad features get absorbed into co-firing specific ones, and widening the dictionary fragments one concept into many — each a learned artifact of the recon+sparsity objective rather than real model structure.	nthexp::bricks
Common mistake — SAE Pathologies (Shrinkage, Dead Features, Absorption, Splitting)?	Reading these as orthogonal "tune-it-away" knobs. They share one root cause — the sparsity penalty trades faithfulness for compression — so fixing one can worsen another (e.g. higher width cuts reconstruction loss but increases splitting and absorption). Low reconstruction loss is NOT evidence of clean, monosemantic, causally-faithful features.	nthexp::bricks::mistakes
Define / recall: <b>SAE Variants (TopK / JumpReLU / Gated)</b>	Architectural fixes to vanilla L1 sparse autoencoders — TopK enforces exact k-sparsity, JumpReLU learns a per-feature activation threshold, Gated decouples which features fire from how much — all to kill L1's activation shrinkage and push the sparsity/reconstruction-fidelity Pareto frontier outward.	nthexp::bricks
Common mistake — SAE Variants (TopK / JumpReLU / Gated)?	Comparing variants at "the same L1 λ" or treating the count of nonzeros as the only axis. The right comparison is the **L0-vs-reconstruction-loss (or downstream-CE) Pareto frontier** at matched dictionary size. Also: TopK's hard k means a feature that *should* fire on a simple input can get crowded out by k unrelated weakly-active features —…	nthexp::bricks::mistakes
Define / recall: <b>Safety Cases</b>	A structured, evidence-backed argument that deploying a specific model is acceptably safe — borrowed from aviation/nuclear/medical-device assurance — decomposing a top-level safety claim into sub-claims, each discharged by evidence (evals, red-teaming, monitoring) tied to pre-committed capability thresholds.	nthexp::bricks
Common mistake — Safety Cases?	Treating a pile of passed evals as a safety case. A safety case is the *argument* connecting that evidence to the deployment claim — including why the evals are sufficient, what they assume, and what they fail to cover. Evals without an explicit argument (and explicit treatment of sandbagging / eval-gaming and residual risk) are evidence in search…	nthexp::bricks::mistakes
Define / recall: <b>Safety & Dangerous-Capability Evals</b>	Empirical measurement of risky *capabilities* (CBRN/bio uplift, cyber-offense, autonomous replication, deception) and *propensities* (jailbreak susceptibility, refusal robustness) under adversarial red-teaming — the evidence base that gates a frontier model's release via Responsible Scaling Policies.	nthexp::bricks
Common mistake — Safety & Dangerous-Capability Evals?	Treating a low default-refusal rate as evidence of safety. A model that refuses naive prompts but is broken by a 10-line jailbreak, fine-tuning, or agent scaffolding is *not* safe — capability evals must assume an adversary who maximizes elicitation. Weak elicitation produces a false negative, which is the most dangerous error here.	nthexp::bricks::mistakes
Define / recall: <b>Scalable Oversight</b>	The umbrella of techniques for supervising models on tasks where humans can't directly judge correctness — by amplifying, decomposing, or verifier-assisting human judgment so that supervision quality keeps pace with capability.	nthexp::bricks
Common mistake — Scalable Oversight?	Treating scalable oversight as a solved alignment guarantee. It is an *empirical research program*, not a theorem — debate's truth-favoring property holds only under strong assumptions (honest equilibrium, bounded argument depth, a competent judge) and breaks under obfuscated arguments. It also assumes the human judge is at least *weakly* correct…	nthexp::bricks::mistakes
Define / recall: <b>Scaled Dot-Product Attention</b>	Softmax(QKᵀ/√dₖ)V — a value-weighted average where weights come from query-key dot products, with the √dₖ scaling holding logits in softmax's non-saturating regime; O(n²d) FLOPs and an O(n²) memory wall.	nthexp::bricks
Common mistake — Scaled Dot-Product Attention?	Confusing the scaling factor with the head dimension globally: it is √dₖ (the **per-head** key dimension d_model/h), not √d_model. Also: thinking the scale is cosmetic — without it, deep/wide models train unstably because softmax saturates and gradients through it die.	nthexp::bricks::mistakes
Define / recall: <b>Scaling-Law Extrapolation & Brittleness</b>	Fitting a power law on small/cheap runs to predict the loss of a much larger run — reliable only when the fitted exponent, irreducible-loss offset, and all confounders (architecture, tokenizer, data quality, optimizer, repetition) are held fixed, which they rarely are.	nthexp::bricks
Common mistake — Scaling-Law Extrapolation & Brittleness?	Reading the exponent off a log-log line and assuming it is a universal constant. The slope is entangled with the irreducible offset E and with every held-fixed nuisance: change the tokenizer, data quality, depth/width ratio, optimizer, or repetition regime and the fit silently re-parameterizes. A power law that fits 6 small runs almost always…	nthexp::bricks::mistakes
Define / recall: <b>Scaling Laws</b>	Loss follows power laws in model size (N), dataset size (D), and compute (C = 6ND); Chinchilla says train a smaller model on more data; 2024+ labs over-train for inference efficiency.	nthexp::bricks
Common mistake — Scaling Laws?	Treating the power law exponents as fixed. They vary by: domain, architecture, tokenization, data quality. The Chinchilla numbers are empirical estimates for transformer language models on web text. They don't directly transfer to code, math, proteins, or other domains without re-estimation.	nthexp::bricks::mistakes
Define / recall: <b>Score-Based Models / SDEs</b>	Generation as learning the score ∇ₓ log p(x) and integrating a reverse-time SDE (or the equivalent probability-flow ODE); the continuous-time framework that unifies DDPM (VP-SDE) and SMLD (VE-SDE) into one object (Song et al., 2021).	nthexp::bricks
Common mistake — Score-Based Models / SDEs?	Conflating the reverse SDE with the probability-flow ODE. They share the same per-timestep marginals pₜ(x) but produce different sample paths: the SDE injects fresh noise (more diverse, robust to score error), the ODE is deterministic and invertible (enables exact likelihoods, latents, and few-step distillation). Picking the wrong one — or…	nthexp::bricks::mistakes
Define / recall: <b>Selective State-Space Models / Mamba</b>	SSMs whose (B, C, Δ) are made functions of the input — content-based gating lets the recurrence selectively remember or forget tokens, closing the quality gap with attention at O(N) cost and O(1) inference state.	nthexp::bricks
Common mistake — Selective State-Space Models / Mamba?	Thinking selectivity just means "input-dependent A." The decisive, efficiently-implementable choice is making **Δ, B, C input-dependent** (A stays structured/diagonal). Also: assuming Mamba matches attention on hard associative recall — its fixed state caps recall, which is exactly why frontier systems go hybrid.	nthexp::bricks::mistakes
Define / recall: <b>Self-Consistency</b>	Sample K chain-of-thought traces at nonzero temperature, then majority-vote over the *final answers* (marginalizing out the reasoning paths) instead of taking one greedy chain — the canonical parallel test-time-compute baseline.	nthexp::bricks
Common mistake — Self-Consistency?	Confusing vote@K (majority answer — what SC actually does) with pass@K (an *oracle* upper bound that any sample is correct). Pass@K only bounds SC; reporting pass@K as if it were achievable without a verifier overstates real accuracy. Also: SC only helps when the correct answer is the *modal* one — on hard problems where errors are…	nthexp::bricks::mistakes
Define / recall: <b>Self-Correction / Reflection</b>	A model critiques and revises its own output across one or more passes; reliably helpful when the critique is grounded in external/ground-truth feedback (tests, verifier, execution), but frequently a no-op or net-negative when purely intrinsic — the SCoRe-relitigated finding.	nthexp::bricks
Common mistake — Self-Correction / Reflection?	Reporting self-correction gains using an **oracle stopping criterion** — "keep revising until the answer is correct" or "only revise if the first answer was wrong." That smuggles in ground-truth labels the deployed system won't have; under fair (model-decided) stopping, intrinsic self-correction on reasoning is often flat or negative. Always ask:…	nthexp::bricks::mistakes
Define / recall: <b>Self-Improvement / STaR Bootstrapping</b>	Iteratively sample reasoning traces from the current model, keep only those that reach the verified-correct answer (optionally rationalize failures by conditioning on the answer), then fine-tune on the survivors — bootstrapping a reasoner from a tiny seed with no human rationales.	nthexp::bricks
Common mistake — Self-Improvement / STaR Bootstrapping?	Treating filtered SFT as free lunch and ignoring that it only reinforces what the model can *already* occasionally do — coverage is capped by pass@k of the seed model, so it stalls on problems never solved once. Also: rationalization leaks the answer, so forgetting to remove the answer hint from the training prompt teaches a shortcut, not…	nthexp::bricks::mistakes
Define / recall: <b>Self-Reflection / Reflexion</b>	The agent verbally critiques its own failed output/trajectory and stores that critique in context for the retry — turning a scalar/environment signal into natural-language feedback that steers the next attempt, with zero weight updates.	nthexp::bricks
Common mistake — Self-Reflection / Reflexion?	Assuming reflection helps *without a reliable verifier*. The lift comes almost entirely from the evaluator signal; with self-judged correctness on tasks the model can't verify, reflection often degenerates into confident wrong self-affirmation and stalls or worsens (intrinsic self-correction is weak). It is a test-time-compute trade, not free…	nthexp::bricks::mistakes
Define / recall: <b>Semantic Entropy for Hallucination Detection</b>	Detect LLM confabulation by sampling N generations for a prompt, clustering them by bidirectional entailment (same meaning), and computing entropy over *semantic* clusters rather than tokens — high entropy flags answers the model is uncertain about, not just paraphrase variation.	nthexp::bricks
Common mistake — Semantic Entropy for Hallucination Detection?	Treating high token-level / sequence entropy as the signal. A model can be perfectly *certain in meaning* while spreading probability over many surface forms ("Paris" / "It's Paris" / "The capital is Paris") — naive entropy is high, semantic entropy is ~0. You must collapse paraphrases via entailment first; otherwise you measure linguistic…	nthexp::bricks::mistakes
Define / recall: <b>Sequence / Context Parallelism</b>	Shard the sequence (token) dimension across GPUs so each device holds only part of the context; Ring Attention streams K/V around the ring and Ulysses does an all-to-all over heads to compute *exact* attention over million-token sequences that no single GPU could fit.	nthexp::bricks
Common mistake — Sequence / Context Parallelism?	Confusing it with tensor parallelism. TP shards the *hidden/head* dimension of weights; SP/CP shards the *token* dimension of activations and inputs. They are orthogonal and routinely composed. Also: Ring Attention is exact (online softmax), not a sparse/approximate attention — the only catch is load imbalance under causal masking, which needs…	nthexp::bricks::mistakes
Define / recall: <b>Sequence Packing & Document Attention Masking</b>	Concatenate variable-length documents into fixed-length training sequences to eliminate padding waste, with a block-diagonal attention mask (and per-document position reset) so tokens never attend across document boundaries.	nthexp::bricks
Common mistake — Sequence Packing & Document Attention Masking?	Concatenating documents but forgetting the intra-document mask and position reset ("contamination"). Tokens then attend backward into unrelated documents, and positions drift across boundaries — corrupting long-context behavior and inflating effective context. With FlashAttention you must pass `cu_seqlens` (varlen), not just a packed tensor, or…	nthexp::bricks::mistakes
Define / recall: <b>Sequential Testing & Always-Valid p-Values</b>	Anytime-valid inference (e-values, mSPRT, confidence sequences) where the Type-I error guarantee holds at every sample size simultaneously — so you can peek continuously and stop the moment you see significance without inflating false-positive rates, the modern fix for "peeking" in rolling A/B tests and LLM evals.	nthexp::bricks
Common mistake — Sequential Testing & Always-Valid p-Values?	Reporting the e-value or anytime-valid p_t but then doing a *fixed-n* power calculation, or interpreting the running p_t like a classical one. Also: thinking confidence sequences are free — they are strictly wider than a fixed-n CI at any single n (the √(log log t) penalty), so for a known, pre-committed sample size a fixed test is more powerful.	nthexp::bricks::mistakes
Define / recall: <b>SFT / Instruction Tuning</b>	Supervised fine-tuning on (instruction, response) demonstrations via next-token cross-entropy to teach format and behavior; stage zero of every post-training pipeline and the reference policy the KL anchors to.	nthexp::bricks
Common mistake — SFT / Instruction Tuning?	Computing loss over the prompt tokens too. You must mask the instruction so gradients only flow through response tokens — otherwise the model learns to *generate* instructions, dilutes the behavior signal, and degrades instruction-following. (Related trap: forgetting the chat template's special tokens, so train-time and inference-time formatting…	nthexp::bricks::mistakes
Define / recall: <b>Shampoo / SOAP (Second-Order Preconditioners)</b>	Adaptive optimizers that precondition each weight matrix with Kronecker-factored second-moment statistics instead of Adam's per-element scaling; SOAP runs Adam inside Shampoo's slowly-updated eigenbasis to recover the curvature gains at near-Adam cost — the benchmark "is second-order worth it" baseline.	nthexp::bricks
Common mistake — Shampoo / SOAP (Second-Order Preconditioners)?	Thinking Shampoo is "full second-order / Newton." It is **not** the Hessian — it is a Kronecker-factored approximation to the *Adagrad/Fisher* preconditioner (gradient outer products), and the L⊗R factorization is itself an approximation. Also: forgetting that the inverse-root recompute is amortized over K steps — costing it as if every step does…	nthexp::bricks::mistakes
Define / recall: <b>Sharpness-Aware Minimization (SAM) & Flat Minima</b>	Flat minima (low loss curvature in a neighborhood) tend to generalize better; SAM optimizes the worst-case loss in an ε-ball around the weights via a gradient-ascent step to find the local maximizer, then a descent step there — biasing training toward flat solutions at ~2x the gradient cost.	nthexp::bricks
Common mistake — Sharpness-Aware Minimization (SAM) & Flat Minima?	Conflating "flatness" with guaranteed generalization, and treating sharpness as a coordinate-free quantity. Sharpness is **not reparameterization-invariant** (Dinh et al., 2017): you can rescale weights to make any minimum arbitrarily sharp or flat while leaving the function — and its generalization — unchanged. Naive SAM inherits this; ASAM-style…	nthexp::bricks::mistakes
Define / recall: <b>SigLIP Sigmoid Contrastive Loss</b>	Replace CLIP's softmax/InfoNCE with a per-pair binary sigmoid loss so the objective decouples from global batch size and skips all-pairs normalization — the de-facto vision encoder for modern VLMs.	nthexp::bricks
Common mistake — SigLIP Sigmoid Contrastive Loss?	Thinking the win is just "sigmoid > softmax" as a loss. The real point is decoupling the loss from batch size: InfoNCE's denominator couples every example to every other, forcing huge synchronized batches; the sigmoid factorizes per pair so accuracy holds at modest batch sizes. Also: forgetting the learnable bias b — without the negative init,…	nthexp::bricks::mistakes
Define / recall: <b>Sliding-Window / Local Attention</b>	Restrict each query to attend only to the previous w keys (a fixed window), cutting attention cost to O(n·w) and capping KV memory at w per layer, while stacked layers grow the effective receptive field linearly with depth.	nthexp::bricks
Common mistake — Sliding-Window / Local Attention?	Assuming a token w-away is invisible. Information *does* reach beyond w through stacked layers (receptive field ≈ L·w), but the path is indirect and lossy — exact retrieval of a specific distant token (e.g. needle-in-haystack) degrades far more than the receptive-field math suggests, which is exactly why frontier models interleave a few **global**…	nthexp::bricks::mistakes
Define / recall: <b>Softmax Bottleneck & Logit Cap / Final-Layer Tying</b>	A softmax over logits W·h is rank-limited by hidden dim d (the "softmax bottleneck"), and the output matrix W is often *tied* to the input embedding — both decisions interact with stability tricks like logit soft-capping and z-loss in modern LM heads.	nthexp::bricks
Common mistake — Softmax Bottleneck & Logit Cap / Final-Layer Tying?	Conflating the two issues. The **softmax bottleneck** is an *expressivity* limit (rank ≤ d) independent of precision; **logit cap / z-loss** are *numerical-stability/optimization* tricks. Soft-capping does NOT fix the rank bottleneck — and capping is incompatible with vanilla FlashAttention (which never materializes the score matrix), which is why…	nthexp::bricks::mistakes
Define / recall: <b>Softmax</b>	Converts a vector of real-valued logits to a probability distribution; temperature τ controls the sharpness.	nthexp::bricks
Common mistake — Softmax?	Forgetting the numerical stability trick: subtract max(z) before exponentiating. Without it, exp() overflows for large logits. All production implementations do `softmax(z - max(z))`.	nthexp::bricks::mistakes
Define / recall: <b>Sparse Autoencoders (SAEs)</b>	Learn an overcomplete, sparsely-activating dictionary over model activations to decompose superposed features into (approximately) monosemantic directions — the workhorse of mechanistic interpretability.	nthexp::bricks
Common mistake — Sparse Autoencoders (SAEs)?	Treating recovered features as *the* ground-truth units of computation. SAEs optimize reconstruction + sparsity, not interpretability — they suffer **feature splitting/absorption**, are sensitive to width and dead latents, and high reconstruction loss does not imply faithful causal features. Reconstruction fidelity ≠ the model actually uses those…	nthexp::bricks::mistakes
Define / recall: <b>SparseGPT / Wanda One-Shot Pruning</b>	Prune LLMs to 50%+ sparsity in one shot, no retraining — SparseGPT solves a layer-wise Hessian-based reconstruction per weight, Wanda uses a near-free weight×input-activation-norm importance score; both are the reference pruning baselines.	nthexp::bricks
Common mistake — SparseGPT / Wanda One-Shot Pruning?	Treating unstructured 50% sparsity as a 2x speedup. Unstructured masks give memory savings but little/no wall-clock gain on GPUs — you need structured (2:4) or actual sparse kernels. Also: pruning importance is computed *per output row*, not globally, and depends on calibration data (activation norms), so it interacts with activation outliers like…	nthexp::bricks::mistakes
Define / recall: <b>Specification Gaming</b>	A learner satisfies the literal, measurable specification of a task while violating the designer's intent — the umbrella failure of which RL reward hacking is the instance, arising whenever the proxy objective is cheaper to maximize than the true goal.	nthexp::bricks
Common mistake — Specification Gaming?	Calling it a model "bug" or "misunderstanding." The agent understood and optimized the spec perfectly — the spec was wrong. Corollary: you cannot reliably patch it by penalizing the *observed* exploit; the optimizer just finds the next-cheapest exploit. The fix lives in the objective/oversight, not the policy.	nthexp::bricks::mistakes
Define / recall: <b>Speculative / Asynchronous RL Rollout Infrastructure</b>	Decouple generation (rollout workers) from policy optimization (trainer) so GPUs never idle; correct for the resulting off-policy staleness with importance ratios — the systems pattern behind every large 2025 RLVR run.	nthexp::bricks
Common mistake — Speculative / Asynchronous RL Rollout Infrastructure?	Letting staleness grow unbounded and treating the result as still on-policy. Once π_{behavior} drifts far from π_θ the importance ratios blow up (or saturate the clip), variance explodes, and training collapses. Async is only "free" while you cap k and clip/filter stale samples — it is fundamentally off-policy RL wearing a systems disguise.	nthexp::bricks::mistakes
